6   43.283273   51.212931  154.946094  145.631413  
7   51.297722   63.128433  210.310125  163.583501  
8   62.889078   81.619535  283.636260  268.420056  
9   66.968574   85.140983  298.549338  285.593066  
10  99.405202   112.640325 390.019427  335.028875  
